lat,lon,vwind,uwind,speed,wdir,gust
37.123819903211874,-109.88897760521257,0.0,0.01,0.01,238.10000000000002,0.65
37.126263021281105,-109.86116258504573,0.68,-0.36,0.76,145.9,1.04
37.12379977830144,-110.1423742077838,0.74,-4.14,4.2,93.7,6.75
37.12628434388523,-110.11456496325481,0.08,-5.19,5.19,84.5,7.57
37.12876433675614,-110.08675444146446,-0.6,-4.24,4.28,75.60000000000001,6.640000000000001
37.13123975673018,-110.05894264466542,-1.27,-2.83,3.1,59.400000000000006,5.47
37.133710603623726,-110.03112957511104,-1.52,-2.63,3.0300000000000002,53.6,4.98
37.1361768772536,-110.00331523505518,-1.31,-2.45,2.7800000000000002,55.5,4.57
37.13863857743684,-109.97549962675244,-0.56,-1.95,2.0300000000000002,67.5,3.64
37.14109570399098,-109.94768275245805,0.19,-1.99,2.0,89.0,2.48
37.14354825673388,-109.9198646144278,0.29,-0.32,0.43,125.4,1.49
37.14599623548379,-109.89204521491813,-0.54,0.54,0.76,308.6,0.92
37.148439640059266,-109.86422455618624,-0.6900000000000001,-0.56,0.89,32.7,1.21
37.14597150242492,-110.14549380920067,0.52,-4.39,4.42,90.30000000000001,6.74
37.148456359315006,-110.1176789308482,0.31,-5.68,5.69,86.7,7.69
