lat,lon,vwind,uwind,speed,wdir,gust
34.87127040132321,-118.27923232966442,1.87,3.63,4.09,232.9,8.71
34.87511123662803,-118.25222046221332,1.8800000000000001,4.21,4.61,236.10000000000002,8.69
34.87894760956237,-118.22520673021785,2.14,4.7700000000000005,5.23,236.10000000000002,9.06
34.882779519812395,-118.19819113563027,2.41,5.1000000000000005,5.64,234.9,9.55
34.88660696706463,-118.17117368040365,2.4,5.39,5.9,236.20000000000002,9.81
34.870288683034154,-118.44598066766747,1.08,4.69,4.8100000000000005,247.10000000000002,7.54
34.874156784778165,-118.41897481386982,1.33,4.84,5.0200000000000005,244.8,7.99
34.87802042540242,-118.3919670827227,1.58,5.21,5.45,243.20000000000002,8.55
34.881879604590665,-118.36495747617407,1.83,5.3100000000000005,5.62,241.10000000000002,9.17
34.885734322027005,-118.33794599617299,2.09,4.68,5.12,236.10000000000002,9.19
34.88958457739617,-118.31093264466917,2.1,4.0,4.5200000000000005,232.5,9.08
34.89343037038309,-118.2839174236133,2.36,3.81,4.49,228.4,9.03
34.89727170067331,-118.25690033495691,2.37,4.37,4.97,231.70000000000002,9.15
34.90110856795266,-118.22988138065239,2.37,5.19,5.7,235.60000000000002,9.370000000000001
34.90494097190749,-118.20286056265299,2.64,5.5200000000000005,6.12,234.60000000000002,9.66
34.90876891222451,-118.1758378829128,2.67,5.3500000000000005,5.98,233.70000000000002,9.66
34.892443977018345,-118.45069894490602,0.81,3.8000000000000003,3.88,248.0,6.83
34.89631257717601,-118.42368787460084,0.62,4.7,4.74,252.60000000000002,7.12
34.90017671557287,-118.39667492583513,0.85,5.08,5.15,250.60000000000002,7.84
34.90403639189286,-118.3696601005581,1.8,5.2,5.5,241.0,8.11
34.907891605820296,-118.34264340071962,2.29,4.8100000000000005,5.33,234.70000000000002,8.21
34.91174235704007,-118.31562482827066,2.56,4.17,4.89,228.60000000000002,8.36
34.9155886452373,-118.28860438516283,2.59,4.0,4.76,227.20000000000002,8.59
34.91943047009769,-118.2615820733488,2.6,4.3,5.03,229.0,8.99
34.923267831307285,-118.23455789478194,3.37,6.640000000000001,7.45,233.20000000000002,9.72
34.92710072855259,-118.20753185141653,2.88,6.21,6.84,235.3,10.09
34.9309291615205,-118.18050394520789,2.65,5.53,6.13,234.60000000000002,9.47
34.91459757573167,-118.45541910255344,-0.66,3.04,3.11,272.40000000000003,8.6
34.918466673884964,-118.42840281379245,-1.17,4.61,4.75,274.40000000000003,8.78
34.92233130963687,-118.40138464545912,-0.78,5.75,5.8,267.8,9.35
34.92619148267148,-118.37436459950358,1.07,5.37,5.48,248.8,7.8100000000000005
34.93004719267332,-118.34734267787695,2.49,4.22,4.9,229.60000000000002,7.12
34.93389843932741,-118.32031888253111,2.7600000000000002,3.8200000000000003,4.71,224.3,7.22
34.93774522231912,-118.29329321541876,2.83,3.68,4.64,222.70000000000002,7.61
34.94158754133431,-118.26626567849362,2.85,4.25,5.12,226.3,8.15
34.9454253960592,-118.23923627371009,2.86,5.05,5.8,230.70000000000002,9.11
34.94925878618048,-118.21220500302363,2.63,5.91,6.47,236.20000000000002,9.57
34.95308771138523,-118.1851718683904,1.61,5.0,5.25,242.4,8.71
34.93674947560904,-118.46014114172264,-3.33,3.61,4.91,302.8,12.61
34.94061907133976,-118.43311963255651,-3.95,5.6000000000000005,6.8500000000000005,295.3,13.85
34.94448420402895,-118.40609624270537,-3.37,7.13,7.88,285.40000000000003,13.700000000000001
34.94834487336088,-118.3790709741204,-1.07,6.0600000000000005,6.16,270.1,9.370000000000001
34.952201079020234,-118.35204382875371,1.96,3.38,3.91,230.0,5.95
34.95605282069224,-118.32501480855817,2.93,2.49,3.85,210.5,5.74
34.959900098062455,-118.29798391548766,3.0500000000000003,3.11,4.36,215.70000000000002,6.54
34.96374291081687,-118.27095115149693,3.11,4.21,5.23,223.70000000000002,7.49
34.96758125864196,-118.24391651854138,2.88,4.79,5.59,229.20000000000002,8.290000000000001
34.971415141224576,-118.2168800185776,2.62,4.3,5.04,228.8,8.49
34.97524455825196,-118.1898416535627,2.38,5.68,6.15,237.5,8.41
34.95889967308581,-118.46486506352737,-6.9,5.54,8.85,311.3,14.700000000000001
34.96276976597563,-118.4378383320058,-6.7,6.91,9.620000000000001,304.2,15.3
34.96663539518419,-118.4108097186856,-5.62,8.11,9.870000000000001,294.8,15.31
34.97049656039594,-118.38377922551906,-3.15,5.65,6.46,289.3,12.56
34.974353261295796,-118.3567468544593,0.76,0.18,0.78,183.10000000000002,4.13
34.97820549756912,-118.32971260746035,2.36,-0.36,2.38,161.5,3.5100000000000002
34.98205326890169,-118.30267648647705,2.95,1.27,3.21,193.5,4.2700000000000005
34.98589657497965,-118.27563849346512,2.89,3.69,4.68,222.10000000000002,5.61
34.989735415489655,-118.24859863038118,2.64,4.79,5.47,231.3,6.99
34.99356979011876,-118.22155689918273,2.67,4.07,4.87,226.9,7.32
34.99739969855442,-118.19451330182805,2.95,3.8200000000000003,4.83,222.60000000000002,7.41
34.981048164597915,-118.46959086908221,-8.07,5.73,9.9,314.70000000000005,14.450000000000001
34.98491875422833,-118.44255891325383,-6.95,7.78,10.43,301.8,15.610000000000001
34.98878487953816,-118.41552507451236,-5.43,9.26,10.73,290.5,16.12
34.99264654021214,-118.3884893548111,-4.3,7.65,8.77,289.40000000000003,14.200000000000001
34.99650373593529,-118.36145175610433,0.04,-0.11,0.12,99.5,5.93
35.0003564663932,-118.33441228034702,0.75,-1.3800000000000001,1.57,108.5,3.91
