lat,lon,vwind,uwind,speed,wdir,gust
36.85265567636507,-109.90775554385856,1.57,2.71,3.13,233.70000000000002,4.43
36.85510446841879,-109.88001051157336,1.55,3.0100000000000002,3.38,236.5,4.46
36.857548693849346,-109.85226422780978,1.3,3.06,3.3200000000000003,240.8,4.48
36.85509816827033,-110.1327791129133,3.3000000000000003,3.96,5.15,223.8,6.04
36.857583782168554,-110.10503856913867,2.7600000000000002,3.52,4.47,225.60000000000002,5.48
36.860064830350865,-110.07729675521362,2.69,3.33,4.29,224.70000000000002,5.0600000000000005
36.86254131263129,-110.04955367337418,2.38,2.89,3.74,224.20000000000002,4.57
36.86501322882429,-110.02180932585716,2.12,2.74,3.47,225.9,4.28
36.867480578744654,-109.99406371489992,2.07,2.57,3.3000000000000003,224.70000000000002,4.18
36.86994336220757,-109.9663168427405,1.82,2.65,3.21,229.20000000000002,4.2
36.87240157902863,-109.93856871161748,1.56,2.72,3.14,233.9,4.29
36.87485522902366,-109.91081932377007,1.3,2.79,3.08,238.8,4.38
36.877304312009,-109.88306868143827,1.26,2.82,3.09,239.70000000000002,4.41
36.87974882780131,-109.8553167868625,1.22,2.85,3.1,240.5,4.37
36.877293411898705,-110.13588901786522,3.5500000000000003,4.76,5.93,226.9,6.6000000000000005
36.879779321014084,-110.10814286798055,3.0300000000000002,4.62,5.53,230.4,6.17
36.882260663843134,-110.08039544716867,2.74,4.2,5.01,230.5,5.62
36.88473744019996,-110.05264675766696,2.41,3.73,4.44,230.8,4.94
36.887209649899205,-110.02489680171357,2.14,3.35,3.97,231.10000000000002,4.42
36.88967729275578,-109.99714558154713,1.84,2.91,3.44,231.4,4.13
36.892140368584975,-109.96939309940704,1.33,2.77,3.0700000000000003,238.0,4.1
36.89459887720253,-109.9416393575332,0.81,2.63,2.75,246.60000000000002,4.18
36.89705281842442,-109.9138843581662,0.52,2.69,2.74,252.8,4.33
36.89950219206709,-109.8861281035472,0.72,2.67,2.77,248.70000000000002,4.36
36.901946997947306,-109.85837059591809,0.6900000000000001,2.95,3.0300000000000002,250.60000000000002,4.2
36.89948669090413,-110.13900019598124,3.33,5.38,6.32,231.9,7.05
36.90197289495838,-110.11124843774968,3.0300000000000002,5.22,6.03,233.5,6.74
36.90445453215626,-110.08349540781354,2.47,4.79,5.39,236.4,6.13
36.90693160231214,-110.05574110841152,2.18,4.39,4.9,237.3,5.41
36.90940410524074,-110.02798554178308,1.87,3.96,4.38,238.4,4.62
36.911872040757146,-110.00022871016816,1.08,3.08,3.2600000000000002,244.3,4.09
36.914335408676756,-109.97247061580742,0.26,2.49,2.5100000000000002,257.6,3.87
36.91679420881536,-109.94471126094219,-0.35000000000000003,2.37,2.4,272.0,3.96
36.91924844098922,-109.91695064781435,-0.38,2.37,2.4,272.8,4.22
36.921698105014805,-109.88918877866638,-0.13,2.58,2.58,266.6,4.18
36.92414320070907,-109.86142565574151,-0.15,2.83,2.84,266.8,4.04
36.92167800170998,-110.14211264804013,3.0500000000000003,5.21,6.04,233.3,7.0600000000000005
36.92416450042455,-110.1143552792236,2.74,5.3100000000000005,5.98,236.3,6.88
36.926646431713365,-110.08659663792442,2.19,4.92,5.38,239.60000000000002,6.34
36.92912379539084,-110.05883672638271,1.87,4.48,4.86,241.0,5.61
36.93159659127185,-110.03107554683915,1.31,4.09,4.29,245.9,4.7700000000000005
36.93406481917158,-110.00331310153508,0.48,3.21,3.25,255.20000000000002,4.18
36.936528478905636,-109.97554939271247,-0.43,2.37,2.41,274.1,3.95
36.938987570289896,-109.94778442261396,-0.79,2.16,2.31,283.8,4.04
36.94144209314071,-109.9200181934827,-0.8,2.4,2.5300000000000002,282.0,4.24
36.94389204727471,-109.89225070756265,-0.52,2.62,2.67,275.0,3.89
36.94633743250898,-109.8644819670982,-0.54,2.87,2.92,274.3,3.93
36.9438673407403,-110.14522637482122,2.5100000000000002,4.54,5.18,234.70000000000002,6.76
36.94635413383668,-110.11746339318022,2.19,4.64,5.13,238.3,6.65
36.94883635893834,-110.08969913827798,1.87,4.48,4.86,240.9,6.3
36.95131401585987,-110.06193361235582,1.8,4.29,4.65,240.8,5.64
36.953787104416215,-110.03416681765579,1.23,3.88,4.07,246.10000000000002,4.92
36.956255624422745,-110.00639875642062,0.37,3.24,3.2600000000000002,257.2,4.33
36.95871957569512,-109.97862943089353,-0.26,2.57,2.58,269.40000000000003,4.04
36.961178958049445,-109.95085884331849,-0.31,2.33,2.35,271.3,4.0
36.96363377130215,-109.92308699594004,-0.35000000000000003,2.33,2.36,272.2,4.08
36.96608401527,-109.89531389100334,-0.37,2.83,2.86,271.2,3.92
36.96852968977025,-109.86753953075423,-0.4,2.84,2.87,271.6,3.97
36.96605470441985,-110.14834137710447,2.19,3.5500000000000003,4.17,231.9,6.33
36.96854179161942,-110.12057278039825,1.8800000000000001,3.94,4.36,238.10000000000002,6.3500000000000005
36.9710243102558,-110.09280290965147,1.54,4.03,4.32,242.70000000000002,6.0600000000000005
36.97350226014372,-110.06503176710689,1.48,3.85,4.12,242.60000000000002,5.54
36.97597564109828,-110.03725935500776,1.1400000000000001,3.67,3.84,246.4,5.01
36.97844445293492,-110.00948567559816,0.53,3.24,3.2800000000000002,254.4,4.53
36.980908695469495,-109.98171073112263,0.19,2.5300000000000002,2.5300000000000002,259.3,4.18
36.98336836851823,-109.95393452382653,-0.15,2.31,2.31,267.5,4.0200000000000005
36.98582347189764,-109.92615705595566,-0.2,2.31,2.32,268.6,4.05
36.988274005424685,-109.89837832975658,-0.23,2.57,2.58,268.8,4.03
36.99071996891668,-109.87059834747637,-0.26,2.82,2.83,268.90000000000003,4.12
