lat,lon,vwind,uwind,speed,wdir,gust
34.87127040132321,-118.27923232966442,-2.0,-4.95,5.34,58.1,8.8
34.87511123662803,-118.25222046221332,-2.0100000000000002,-4.8500000000000005,5.25,57.6,8.64
34.87894760956237,-118.22520673021785,-2.04,-4.48,4.92,55.7,8.47
34.882779519812395,-118.19819113563027,-2.04,-4.07,4.5600000000000005,53.6,8.23
34.88660696706463,-118.17117368040365,-1.75,-3.99,4.36,56.5,8.17
34.870288683034154,-118.44598066766747,-1.41,-5.9,6.0600000000000005,66.7,9.290000000000001
34.874156784778165,-118.41897481386982,-1.44,-5.8500000000000005,6.0200000000000005,66.3,9.14
34.87802042540242,-118.3919670827227,-1.81,-5.5,5.79,61.900000000000006,9.15
34.881879604590665,-118.36495747617407,-1.83,-5.44,5.74,61.5,9.08
34.885734322027005,-118.33794599617299,-1.85,-5.36,5.68,61.1,9.0
34.88958457739617,-118.31093264466917,-2.18,-5.26,5.69,57.6,8.91
34.89343037038309,-118.2839174236133,-2.21,-4.91,5.38,55.900000000000006,8.82
34.89727170067331,-118.25690033495691,-2.21,-4.8,5.28,55.400000000000006,8.66
34.90110856795266,-118.22988138065239,-2.2,-4.66,5.15,54.900000000000006,8.53
34.90494097190749,-118.20286056265299,-2.2,-4.2700000000000005,4.8,52.900000000000006,8.35
34.90876891222451,-118.1758378829128,-2.19,-3.87,4.45,50.7,8.22
34.892443977018345,-118.45069894490602,-0.98,-6.15,6.22,71.0,9.33
34.89631257717601,-118.42368787460084,-1.36,-5.8500000000000005,6.0,67.0,9.22
34.90017671557287,-118.39667492583513,-1.72,-5.5,5.7700000000000005,62.7,9.13
34.90403639189286,-118.3696601005581,-2.05,-5.39,5.7700000000000005,59.300000000000004,9.06
34.907891605820296,-118.34264340071962,-2.07,-5.32,5.71,58.900000000000006,8.97
34.91174235704007,-118.31562482827066,-2.1,-4.97,5.4,57.2,8.82
34.9155886452373,-118.28860438516283,-2.12,-4.88,5.32,56.7,8.72
34.91943047009769,-118.2615820733488,-2.12,-4.76,5.21,56.2,8.6
34.923267831307285,-118.23455789478194,-2.11,-4.62,5.08,55.7,8.55
34.92710072855259,-118.20753185141653,-2.11,-4.24,4.73,53.7,8.41
34.9309291615205,-118.18050394520789,-2.35,-3.79,4.46,48.400000000000006,8.07
34.91459757573167,-118.45541910255344,-0.5700000000000001,-6.3500000000000005,6.38,75.0,9.46
34.918466673884964,-118.42840281379245,-1.26,-6.09,6.21,68.4,9.33
34.92233130963687,-118.40138464545912,-1.93,-5.74,6.0600000000000005,61.5,9.27
34.92619148267148,-118.37436459950358,-1.95,-5.37,5.71,60.2,9.15
34.93004719267332,-118.34734267787695,-2.3000000000000003,-5.01,5.51,55.5,8.91
34.93389843932741,-118.32031888253111,-2.02,-4.96,5.3500000000000005,58.0,8.68
34.93774522231912,-118.29329321541876,-2.02,-4.83,5.24,57.5,8.56
34.94158754133431,-118.26626567849362,-2.02,-4.72,5.13,57.0,8.51
34.9454253960592,-118.23923627371009,-2.0300000000000002,-4.63,5.0600000000000005,56.5,8.39
34.94925878618048,-118.21220500302363,-2.02,-4.21,4.67,54.5,8.23
34.95308771138523,-118.1851718683904,-2.02,-4.09,4.5600000000000005,54.0,8.03
34.93674947560904,-118.46014114172264,-0.48,-6.5,6.5200000000000005,75.8,9.5
34.94061907133976,-118.43311963255651,-1.48,-6.03,6.21,66.3,9.41
34.94448420402895,-118.40609624270537,-1.82,-5.71,5.99,62.400000000000006,9.51
34.94834487336088,-118.3790709741204,-2.17,-5.36,5.78,58.1,9.33
34.952201079020234,-118.35204382875371,-2.22,-5.01,5.48,56.300000000000004,8.86
34.95605282069224,-118.32501480855817,-2.25,-4.65,5.16,54.300000000000004,8.58
34.959900098062455,-118.29798391548766,-1.95,-4.54,4.94,56.900000000000006,8.42
34.96374291081687,-118.27095115149693,-1.95,-4.43,4.84,56.400000000000006,8.290000000000001
34.96758125864196,-118.24391651854138,-1.94,-4.3,4.72,55.900000000000006,8.15
34.971415141224576,-118.2168800185776,-1.97,-4.26,4.69,55.300000000000004,8.17
34.97524455825196,-118.1898416535627,-1.95,-4.09,4.53,54.7,8.0
34.95889967308581,-118.46486506352737,-1.6400000000000001,-5.84,6.07,64.4,9.0
34.96276976597563,-118.4378383320058,-2.86,-5.51,6.21,52.6,9.01
34.96663539518419,-118.4108097186856,-2.62,-5.2700000000000005,5.89,53.7,9.17
34.97049656039594,-118.38377922551906,-2.7,-5.32,5.96,53.300000000000004,9.6
34.974353261295796,-118.3567468544593,-2.15,-5.05,5.49,57.1,9.05
34.97820549756912,-118.32971260746035,-2.18,-4.67,5.16,55.1,8.51
34.98205326890169,-118.30267648647705,-1.87,-4.54,4.91,57.800000000000004,8.28
34.98589657497965,-118.27563849346512,-1.56,-4.38,4.65,60.5,8.19
34.989735415489655,-118.24859863038118,-1.58,-4.3,4.58,60.0,8.05
34.99356979011876,-118.22155689918273,-1.86,-4.17,4.57,56.1,7.91
