lat,lon,vwind,uwind,speed,wdir,gust
36.85265567636507,-109.90775554385856,0.01,0.02,0.03,235.10000000000002,0.62
36.85510446841879,-109.88001051157336,0.03,0.01,0.03,202.8,0.52
36.857548693849346,-109.85226422780978,0.03,0.01,0.03,200.4,0.61
36.85509816827033,-110.1327791129133,0.81,-1.1400000000000001,1.4000000000000001,119.10000000000001,2.48
36.857583782168554,-110.10503856913867,0.41000000000000003,-0.89,0.98,108.30000000000001,1.86
36.860064830350865,-110.07729675521362,0.14,-0.5,0.52,99.0,1.5
36.86254131263129,-110.04955367337418,-0.92,0.36,0.99,332.3,1.96
36.86501322882429,-110.02180932585716,-1.25,0.76,1.46,322.40000000000003,2.15
36.867480578744654,-109.99406371489992,-0.91,0.87,1.26,310.0,2.02
36.86994336220757,-109.9663168427405,-0.16,0.56,0.58,279.90000000000003,1.59
36.87240157902863,-109.93856871161748,0.02,0.17,0.17,257.7,0.99
36.87485522902366,-109.91081932377007,0.01,0.02,0.03,245.60000000000002,0.53
36.877304312009,-109.88306868143827,0.03,0.01,0.03,188.3,0.43
36.87974882780131,-109.8553167868625,0.24,-0.04,0.25,164.5,0.97
36.877293411898705,-110.13588901786522,1.36,-1.23,1.84,131.3,2.9
36.879779321014084,-110.10814286798055,0.56,-0.6900000000000001,0.89,123.0,1.82
36.882260663843134,-110.08039544716867,0.32,-0.3,0.44,130.9,1.31
36.88473744019996,-110.05264675766696,-0.15,0.22,0.26,299.3,1.3
36.887209649899205,-110.02489680171357,-0.16,0.45,0.48,283.6,1.41
36.88967729275578,-109.99714558154713,-0.17,0.77,0.79,275.8,1.55
36.892140368584975,-109.96939309940704,0.04,0.26,0.26,254.9,1.26
36.89459887720253,-109.9416393575332,0.01,0.02,0.02,238.60000000000002,0.72
36.89705281842442,-109.9138843581662,0.01,0.02,0.02,233.8,0.32
36.89950219206709,-109.8861281035472,0.03,0.01,0.03,184.8,0.3
36.901946997947306,-109.85837059591809,1.07,-0.4,1.1400000000000001,153.3,1.6300000000000001
36.89948669090413,-110.13900019598124,1.45,-1.48,2.07,128.0,3.43
36.90197289495838,-110.11124843774968,0.52,-0.42,0.66,134.70000000000002,1.86
36.90445453215626,-110.08349540781354,0.01,0.0,0.01,168.9,1.12
36.90693160231214,-110.05574110841152,0.01,0.01,0.01,218.9,0.44
36.90940410524074,-110.02798554178308,0.01,0.01,0.02,243.20000000000002,0.7000000000000001
36.911872040757146,-110.00022871016816,0.1,0.36,0.37,247.60000000000002,1.03
36.914335408676756,-109.97247061580742,0.14,0.34,0.37,241.9,1.05
36.91679420881536,-109.94471126094219,0.09,0.13,0.15,229.8,0.64
36.91924844098922,-109.91695064781435,0.01,0.01,0.02,218.20000000000002,0.29
36.921698105014805,-109.88918877866638,0.02,0.01,0.02,205.3,0.27
36.92414320070907,-109.86142565574151,1.55,-0.3,1.58,162.8,2.12
36.92167800170998,-110.14211264804013,1.3900000000000001,-1.78,2.2600000000000002,121.7,3.97
36.92416450042455,-110.1143552792236,0.01,0.0,0.01,152.5,1.95
36.926646431713365,-110.08659663792442,0.0,0.01,0.01,251.5,0.67
36.92912379539084,-110.05883672638271,0.01,0.01,0.01,232.9,0.18
36.93159659127185,-110.03107554683915,0.1,0.22,0.24,239.60000000000002,0.77
36.93406481917158,-110.00331310153508,0.22,0.52,0.56,240.60000000000002,1.1500000000000001
36.936528478905636,-109.97554939271247,0.38,0.78,0.87,237.70000000000002,1.31
36.938987570289896,-109.94778442261396,0.38,0.59,0.7000000000000001,231.3,1.18
36.94144209314071,-109.9200181934827,0.59,0.59,0.84,218.70000000000002,1.24
36.94389204727471,-109.89225070756265,0.62,0.73,0.9500000000000001,223.3,1.33
36.94633743250898,-109.8644819670982,0.52,0.32,0.62,205.4,1.06
36.9438673407403,-110.14522637482122,1.3900000000000001,-2.63,2.98,111.4,4.82
36.94635413383668,-110.11746339318022,0.35000000000000003,-0.35000000000000003,0.49,128.20000000000002,2.89
36.94883635893834,-110.08969913827798,0.0,0.01,0.01,259.40000000000003,1.21
36.95131401585987,-110.06193361235582,0.0,0.01,0.01,245.70000000000002,0.23
36.953787104416215,-110.03416681765579,0.04,0.16,0.16,248.20000000000002,0.68
36.956255624422745,-110.00639875642062,0.12,0.44,0.45,248.60000000000002,0.9500000000000001
36.95871957569512,-109.97862943089353,0.19,0.71,0.73,248.9,1.1400000000000001
36.961178958049445,-109.95085884331849,0.33,0.61,0.6900000000000001,235.4,1.07
36.96363377130215,-109.92308699594004,0.6,0.73,0.9400000000000001,224.4,1.31
36.96608401527,-109.89531389100334,0.75,0.96,1.22,226.0,1.56
36.96852968977025,-109.86753953075423,0.5700000000000001,0.6,0.8300000000000001,220.20000000000002,1.1300000000000001
36.96605470441985,-110.14834137710447,1.84,-3.36,3.83,112.4,5.62
36.96854179161942,-110.12057278039825,0.98,-1.76,2.0100000000000002,112.60000000000001,3.87
36.9710243102558,-110.09280290965147,0.01,0.05,0.05,246.60000000000002,1.8800000000000001
36.97350226014372,-110.06503176710689,-0.09,0.27,0.29,281.3,0.91
36.97597564109828,-110.03725935500776,-0.09,0.34,0.35000000000000003,279.40000000000003,1.18
36.97844445293492,-110.00948567559816,-0.08,0.48,0.49,273.40000000000003,1.19
36.980908695469495,-109.98171073112263,0.0,0.56,0.56,263.5,1.1500000000000001
36.98336836851823,-109.95393452382653,0.1,0.44,0.45,250.8,0.98
36.98582347189764,-109.92615705595566,0.23,0.45,0.51,236.8,0.84
36.988274005424685,-109.89837832975658,0.47000000000000003,0.71,0.86,230.4,1.21
36.99071996891668,-109.87059834747637,0.7000000000000001,0.99,1.21,228.4,1.48
36.99072747019815,-110.12368344165696,1.08,-2.84,3.04,104.4,5.17
36.99321028209104,-110.09590795282298,-0.23,-1.42,1.44,74.4,3.49
36.99568852466762,-110.06813119141253,-1.79,-0.03,1.79,354.5,2.5100000000000002
36.99816219774312,-110.04035315967033,-1.37,0.48,1.45,334.5,2.11
37.000631301133154,-110.01257385984164,-0.77,0.87,1.16,304.90000000000003,1.75
37.003095834653664,-109.98479329417248,-0.42,0.9400000000000001,1.03,287.90000000000003,1.58
37.00555579812103,-109.95701146490946,-0.23,0.81,0.84,279.2,1.41
37.0080111913519,-109.92922837429967,0.02,0.42,0.42,261.0,1.19
37.0104620141634,-109.90144402459103,0.15,0.56,0.58,249.0,1.1500000000000001
37.01290826637289,-109.87365841803195,0.35000000000000003,0.54,0.64,231.10000000000002,0.99
37.01291116599905,-110.1267953777363,0.91,-4.24,4.34,95.7,6.17
37.015394270870104,-110.09901426857101,-0.51,-2.9,2.94,73.7,4.86
37.01787280585749,-110.07123188605004,-2.19,-0.87,2.36,15.3,3.69
37.02034677077662,-110.04344823241944,-1.8800000000000001,0.48,1.94,339.40000000000003,2.58
37.022816165443196,-110.01566330992577,-1.33,1.02,1.68,316.1,2.05
37.02528098967333,-109.98787712081635,-1.19,0.89,1.49,317.0,2.07
37.027741243283465,-109.96008966733915,-1.37,0.77,1.57,324.40000000000003,2.16
37.030196926090454,-109.93230095174263,-1.41,0.8,1.62,324.20000000000005,2.0
37.0326480379115,-109.90451097627594,-0.49,1.05,1.16,288.5,1.46
37.03509457856414,-109.87671974318899,0.01,0.01,0.02,223.60000000000002,0.55
37.03509287544897,-110.12990858941679,0.67,-5.11,5.15,91.10000000000001,6.73
37.03757627301975,-110.10212185767487,-0.27,-3.59,3.6,79.4,5.48
37.04005510014007,-110.07433385179736,-1.75,-1.51,2.31,34.5,3.87
37.0425293566254,-110.04654457403164,-1.24,0.64,1.4000000000000001,326.3,2.2600000000000002
37.044999042291586,-110.0187540266257,-1.07,0.96,1.43,311.70000000000005,1.97
37.04746415695486,-109.99096221182816,-1.75,0.52,1.83,337.1,2.31
37.049924700431866,-109.96316913188825,-2.1,-0.41000000000000003,2.14,4.800000000000001,2.65
37.05238067253951,-109.93537478905583,-2.09,-0.1,2.09,356.5,2.62
37.054832073095184,-109.90757918558135,-1.3800000000000001,0.6,1.51,330.20000000000005,2.02
37.05727890191657,-109.87978232371603,0.37,0.07,0.38,184.60000000000002,1.18
37.05972115882169,-109.85198420571156,1.43,-0.93,1.71,140.6,2.34
37.05727259497546,-110.13302307747968,1.35,-5.03,5.2,98.60000000000001,6.86
37.059756284967506,-110.10523072091434,0.6900000000000001,-3.42,3.49,95.10000000000001,5.36
37.0622354039427,-110.07743708943296,0.01,-1.02,1.02,84.30000000000001,3.43
37.064709951716694,-110.04964218528418,-0.17,0.39,0.42,287.8,1.6300000000000001
37.067179928105496,-110.0218460107174,-0.39,0.59,0.7000000000000001,297.1,1.6500000000000001
37.06964533292543,-109.99404856798245,-1.54,-0.05,1.54,355.40000000000003,2.23
37.07210616599327,-109.96624985932998,-1.8900000000000001,-0.8,2.06,16.5,2.63
37.07456242712608,-109.93844988701113,-1.69,-0.54,1.78,11.4,2.42
37.07701411614132,-109.91064865327773,-1.1,0.37,1.16,335.0,1.6500000000000001
37.07946123285682,-109.88284616038229,0.72,-0.76,1.05,127.0,1.69
37.08190377709083,-109.85504241057788,1.45,-1.9100000000000001,2.4,120.9,2.9
37.07945032100687,-110.1361388427067,2.23,-5.17,5.63,107.0,7.36
37.081934303141566,-110.10834085906993,1.56,-3.73,4.04,106.30000000000001,5.92
37.08441371369355,-110.08054159973602,0.48,-1.52,1.59,101.2,3.5500000000000003
37.08688855247863,-110.05274106695495,-0.08,0.26,0.27,280.6,1.6300000000000001
37.08935881931291,-110.02493926297731,-0.41000000000000003,0.46,0.62,305.40000000000003,1.77
37.09182451401287,-109.99713619005443,-1.08,-0.91,1.41,33.800000000000004,2.47
37.09428563639541,-109.96933185043814,-1.23,-1.55,1.98,45.2,2.74
37.09674218627776,-109.94152624638104,-1.3800000000000001,-1.0,1.71,29.6,2.2800000000000002
37.099194163477456,-109.91371938013629,0.07,0.74,0.75,258.0,1.3900000000000001
37.10164156781253,-109.88591125395764,0.19,0.02,0.19,180.3,1.1400000000000001
37.10408439910127,-109.85810187009955,1.35,-1.3900000000000001,1.94,127.7,2.48
37.10162604997232,-110.13925588588036,2.46,-5.44,5.97,107.9,7.8
37.10411032397094,-110.11145227292285,1.58,-4.5600000000000005,4.83,102.7,6.61
37.10659002582151,-110.08364738348637,0.6900000000000001,-2.75,2.83,97.80000000000001,4.74
37.10906515533997,-110.05584121982233,-0.84,-0.87,1.21,39.5,2.94
37.111535712342516,-110.02803378418261,-0.72,-1.22,1.42,52.900000000000006,2.7
37.11400169664582,-110.00022507881982,-0.22,-1.7,1.71,76.4,2.96
37.11646310806687,-109.97241510598727,-0.16,-1.71,1.72,78.4,2.84
37.118919946423006,-109.94460386793875,0.3,-0.93,0.98,101.5,2.11
37.12137221153196,-109.91679136692883,0.34,0.11,0.35000000000000003,191.20000000000002,1.05
37.123819903211874,-109.88897760521257,0.01,0.01,0.01,207.70000000000002,0.29
37.126263021281105,-109.86116258504573,0.88,-0.37,0.96,150.70000000000002,1.6
37.12379977830144,-110.1423742077838,2.68,-5.72,6.32,108.7,8.05
37.12628434388523,-110.11456496325481,2.0300000000000002,-5.04,5.43,105.5,7.24
37.12876433675614,-110.08675444146446,0.91,-3.74,3.85,97.30000000000001,5.8100000000000005
37.13123975673018,-110.05894264466542,-0.35000000000000003,-2.12,2.14,74.3,3.94
37.133710603623726,-110.03112957511104,-0.32,-1.67,1.7,72.8,3.19
37.1361768772536,-110.00331523505518,0.33,-1.73,1.76,94.60000000000001,3.02
37.13863857743684,-109.97549962675244,0.8300000000000001,-0.8,1.16,129.8,2.52
37.14109570399098,-109.94768275245805,0.86,-0.51,0.99,143.1,1.74
37.14354825673388,-109.9198646144278,0.0,0.0,0.0,0.0,0.86
37.14599623548379,-109.89204521491813,0.01,0.01,0.01,226.0,0.01
37.148439640059266,-109.86422455618624,0.24,0.01,0.24,176.4,0.92
37.14597150242492,-110.14549380920067,2.88,-5.47,6.18,111.4,8.120000000000001
37.148456359315006,-110.1176789308482,2.48,-5.54,6.07,107.7,7.68
