lat,lon,vwind,uwind,speed,wdir,gust
36.85265567636507,-109.90775554385856,-1.59,-0.62,1.71,15.0,1.96
36.85510446841879,-109.88001051157336,-1.6400000000000001,-0.35000000000000003,1.68,5.7,1.72
36.857548693849346,-109.85226422780978,-1.45,-0.07,1.46,356.6,1.6600000000000001
36.85509816827033,-110.1327791129133,-1.68,0.32,1.71,342.70000000000005,1.74
36.857583782168554,-110.10503856913867,-1.68,0.32,1.71,342.90000000000003,1.71
36.860064830350865,-110.07729675521362,-1.7,0.03,1.7,352.70000000000005,1.7
36.86254131263129,-110.04955367337418,-1.41,-0.54,1.51,14.8,1.6300000000000001
36.86501322882429,-110.02180932585716,-1.45,-0.85,1.68,23.900000000000002,1.68
36.867480578744654,-109.99406371489992,-1.24,-0.89,1.53,29.400000000000002,1.7
36.86994336220757,-109.9663168427405,-1.3,-0.62,1.44,19.200000000000003,1.6500000000000001
36.87240157902863,-109.93856871161748,-1.34,-0.64,1.48,19.200000000000003,1.73
36.87485522902366,-109.91081932377007,-1.4000000000000001,-0.35000000000000003,1.44,7.7,1.86
36.877304312009,-109.88306868143827,-1.47,-0.05,1.48,355.5,1.81
36.87974882780131,-109.8553167868625,-1.54,0.27,1.56,343.70000000000005,1.62
36.877293411898705,-110.13588901786522,-1.68,0.65,1.8,332.5,1.81
36.879779321014084,-110.10814286798055,-1.73,0.65,1.85,332.8,1.85
36.882260663843134,-110.08039544716867,-1.75,0.35000000000000003,1.79,342.3,1.79
36.88473744019996,-110.05264675766696,-1.74,0.04,1.75,352.3,1.75
36.887209649899205,-110.02489680171357,-1.53,-0.58,1.6400000000000001,14.4,1.6400000000000001
36.88967729275578,-109.99714558154713,-1.3,-0.62,1.44,19.1,1.6
36.892140368584975,-109.96939309940704,-1.35,-0.64,1.49,19.1,1.56
36.89459887720253,-109.9416393575332,-1.42,-0.34,1.46,7.0,1.57
36.89705281842442,-109.9138843581662,-1.43,-0.35000000000000003,1.48,7.300000000000001,1.7
36.89950219206709,-109.8861281035472,-1.5,-0.03,1.5,354.8,1.8900000000000001
36.901946997947306,-109.85837059591809,-1.57,0.31,1.6,342.70000000000005,1.6
36.89948669090413,-110.13900019598124,-1.71,0.7000000000000001,1.85,331.5,1.85
36.90197289495838,-110.11124843774968,-1.75,0.7000000000000001,1.8800000000000001,331.8,1.8800000000000001
36.90445453215626,-110.08349540781354,-1.77,0.6900000000000001,1.9000000000000001,332.3,1.9000000000000001
36.90693160231214,-110.05574110841152,-1.59,0.07,1.59,351.1,1.59
36.90940410524074,-110.02798554178308,-1.35,-0.28,1.3800000000000001,5.6000000000000005,1.6
36.911872040757146,-110.00022871016816,-1.1300000000000001,-0.33,1.18,9.9,1.56
36.914335408676756,-109.97247061580742,-1.17,-0.35000000000000003,1.22,10.200000000000001,1.52
36.91679420881536,-109.94471126094219,-1.19,-0.36,1.25,10.600000000000001,1.47
36.91924844098922,-109.91695064781435,-1.27,0.01,1.27,353.3,1.53
36.921698105014805,-109.88918877866638,-1.29,-0.01,1.29,354.3,1.67
36.92414320070907,-109.86142565574151,-1.32,-0.03,1.32,355.20000000000005,1.44
36.92167800170998,-110.14211264804013,-1.45,1.08,1.81,317.0,1.81
36.92416450042455,-110.1143552792236,-1.49,1.09,1.85,317.5,1.8800000000000001
36.926646431713365,-110.08659663792442,-1.55,1.11,1.9100000000000001,318.0,1.9100000000000001
36.92912379539084,-110.05883672638271,-1.6300000000000001,0.45,1.69,338.3,1.69
36.93159659127185,-110.03107554683915,-1.18,0.11,1.19,348.40000000000003,1.57
36.93406481917158,-110.00331310153508,-0.89,-0.39,0.97,17.2,1.6500000000000001
36.936528478905636,-109.97554939271247,-0.92,-0.41000000000000003,1.01,17.5,1.61
36.938987570289896,-109.94778442261396,-1.05,0.07,1.06,350.0,1.56
36.94144209314071,-109.9200181934827,-1.07,0.04,1.07,351.5,1.5
36.94389204727471,-109.89225070756265,-1.09,0.01,1.09,353.1,1.51
36.94633743250898,-109.8644819670982,-1.11,-0.02,1.11,354.70000000000005,1.47
36.9438673407403,-110.14522637482122,-1.48,0.81,1.68,324.90000000000003,1.75
36.94635413383668,-110.11746339318022,-1.46,1.44,2.05,309.1,2.05
36.94883635893834,-110.08969913827798,-1.51,1.46,2.1,309.6,2.1
36.95131401585987,-110.06193361235582,-1.32,1.23,1.81,310.5,1.81
36.953787104416215,-110.03416681765579,-1.1300000000000001,0.99,1.5,312.3,1.6500000000000001
36.956255624422745,-110.00639875642062,-0.78,0.31,0.84,332.20000000000005,1.73
36.95871957569512,-109.97862943089353,0.26,-0.8200000000000001,0.86,101.2,1.87
36.961178958049445,-109.95085884331849,0.64,0.67,0.93,220.0,1.82
36.96363377130215,-109.92308699594004,-0.89,0.13,0.9,345.5,1.71
36.96608401527,-109.89531389100334,-0.63,-0.59,0.86,37.2,1.6600000000000001
36.96852968977025,-109.86753953075423,-0.9500000000000001,0.01,0.9500000000000001,353.1,1.62
36.96605470441985,-110.14834137710447,-1.46,0.84,1.68,323.70000000000005,1.69
36.96854179161942,-110.12057278039825,-1.45,1.48,2.07,308.1,2.07
36.9710243102558,-110.09280290965147,-1.45,1.79,2.3000000000000003,302.8,2.3000000000000003
36.97350226014372,-110.06503176710689,-1.52,1.83,2.38,303.2,2.38
36.97597564109828,-110.03725935500776,-0.97,1.68,1.94,293.7,1.94
36.97844445293492,-110.00948567559816,-0.44,1.0,1.09,287.3,1.87
36.980908695469495,-109.98171073112263,1.11,0.23,1.1400000000000001,185.5,2.07
