lat,lon,vwind,uwind,speed,wdir,gust
44.11518946361845,-109.67592424720142,0.99,0.84,1.29,214.0,3.74
44.11751045737364,-109.64614556785251,0.79,-0.08,0.79,167.9,3.62
44.117827033303065,-109.91739080958057,-1.34,-1.8800000000000001,2.31,48.1,2.5300000000000002
44.12018605960711,-109.88761712292447,0.38,-2.52,2.5500000000000003,92.30000000000001,3.46
44.12254035474459,-109.85784199434131,1.76,-3.11,3.5700000000000003,113.30000000000001,4.03
44.12488991859103,-109.82806542659888,2.93,-2.29,3.72,135.6,4.22
44.12723475102235,-109.79828742246586,4.1,0.12,4.1,175.4,4.86
44.12957485191457,-109.7685079847117,3.96,3.88,5.54,218.20000000000002,7.05
44.131910221144146,-109.7387271161068,2.32,5.2700000000000005,5.75,240.0,7.8
44.13424085858776,-109.70894481942223,0.06,6.95,6.95,263.3,7.01
44.13656676412229,-109.67916109742987,-0.97,6.0200000000000005,6.1000000000000005,272.90000000000003,6.15
44.13888793762506,-109.64937595290252,1.51,3.2600000000000002,3.59,238.9,5.5600000000000005
44.13919978644707,-109.92068079217788,-0.4,-0.8,0.9,57.1,1.27
44.141558995372634,-109.89090064509331,0.0,0.0,0.0,0.0,2.15
44.143913472738085,-109.8611190551351,0.67,-0.52,0.85,136.1,2.34
44.14626321841913,-109.83133602507277,1.95,-0.89,2.14,149.1,2.85
44.14860823229178,-109.80155155767677,3.62,0.38,3.64,179.70000000000002,4.17
44.15094851423227,-109.7717656557184,3.68,3.38,5.0,216.4,6.3
44.153284064117145,-109.74197832196961,2.8000000000000003,5.49,6.16,236.70000000000002,7.42
44.155614881823226,-109.71218955920342,0.05,3.94,3.94,263.0,6.99
44.157940967227646,-109.68239937019341,-0.2,3.49,3.5,267.1,6.05
44.16026232020773,-109.65260775771412,1.01,3.81,3.95,248.9,5.37
44.16056944115086,-109.9239722204178,-0.2,-0.52,0.55,62.900000000000006,1.02
44.16292883242345,-109.894185610136,-0.04,-1.77,1.77,82.30000000000001,1.95
44.16528349174289,-109.86439755603305,-0.8,-0.59,1.0,30.1,1.72
44.16763341898508,-109.83460806088044,1.5,-0.03,1.5,172.70000000000002,1.97
44.16997861402615,-109.80481712745025,2.45,0.88,2.6,193.4,3.23
44.17231907674252,-109.77502475851553,3.38,3.13,4.61,216.5,5.48
44.174654807010846,-109.74523095685004,3.5,4.68,5.84,227.0,6.61
44.17698580470813,-109.71543572522849,2.57,7.2700000000000005,7.71,244.3,7.82
44.17931206971168,-109.68563906642635,1.11,7.88,7.96,255.8,8.040000000000001
44.18163360189895,-109.65584098321982,0.75,3.89,3.96,252.9,5.55
44.18193599419327,-109.92726509524945,-0.47000000000000003,-1.26,1.34,63.400000000000006,1.6400000000000001
44.18429556753834,-109.89747201899984,-0.05,-2.5,2.5,82.60000000000001,2.71
44.18665040853781,-109.86767749798096,-0.34,-0.8300000000000001,0.89,61.1,2.4
44.18900051706765,-109.83788153496582,-0.27,0.59,0.64,288.1,2.54
44.19134589300423,-109.80808413272847,1.36,2.24,2.62,232.5,3.54
44.193686536224035,-109.77828529404356,3.14,3.68,4.83,223.3,5.61
44.19602244660399,-109.74848502168673,2.67,2.62,3.75,218.3,5.68
44.19835362402119,-109.71868331843439,3.15,2.07,3.77,207.10000000000002,6.43
44.20068006835306,-109.68888018706373,4.1,6.16,7.4,230.20000000000002,7.48
44.20300177947725,-109.65907563035285,1.37,5.08,5.26,248.70000000000002,7.87
44.20329944235459,-109.93055941762283,-0.87,-1.26,1.53,49.1,2.46
44.20565919749757,-109.90075987263317,-0.28,-2.98,2.99,78.4,3.59
44.208014219903,-109.87095888192518,3.92,-1.34,4.15,154.8,4.34
44.21036450944701,-109.84115644827361,2.29,5.04,5.53,239.3,5.68
44.21271006600613,-109.81135257445428,0.8300000000000001,6.32,6.37,256.3,7.17
44.21505088945702,-109.7815472632436,2.15,6.29,6.65,244.8,7.36
44.21738697967671,-109.75174051741905,0.17,3.61,3.62,261.0,5.49
