lat,lon,vwind,uwind,speed,wdir,gust
44.11518946361845,-109.67592424720142,2.74,1.8900000000000001,3.33,208.4,5.08
44.11751045737364,-109.64614556785251,4.45,1.53,4.7,192.8,5.89
44.117827033303065,-109.91739080958057,2.44,2.77,3.69,222.3,5.0
44.12018605960711,-109.88761712292447,2.7,3.2600000000000002,4.23,224.10000000000002,5.0600000000000005
44.12254035474459,-109.85784199434131,2.47,3.27,4.1,226.60000000000002,5.11
44.12488991859103,-109.82806542659888,2.49,3.5100000000000002,4.3100000000000005,228.4,5.29
44.12723475102235,-109.79828742246586,2.52,4.0200000000000005,4.74,231.70000000000002,5.69
44.12957485191457,-109.7685079847117,2.52,4.01,4.74,231.70000000000002,6.3
44.131910221144146,-109.7387271161068,2.94,3.77,4.79,225.8,5.8
44.13424085858776,-109.70894481942223,2.68,3.79,4.64,228.60000000000002,5.6000000000000005
44.13656676412229,-109.67916109742987,2.83,3.0700000000000003,4.17,221.20000000000002,5.5200000000000005
44.13888793762506,-109.64937595290252,3.98,2.17,4.53,202.4,5.76
44.13919978644707,-109.92068079217788,2.47,3.52,4.3,228.70000000000002,5.26
44.141558995372634,-109.89090064509331,2.71,3.7800000000000002,4.65,228.10000000000002,5.37
44.143913472738085,-109.8611190551351,2.7,3.5300000000000002,4.44,226.3,5.3100000000000005
44.14626321841913,-109.83133602507277,2.46,3.54,4.3100000000000005,228.9,5.28
44.14860823229178,-109.80155155767677,2.25,3.7800000000000002,4.4,233.0,5.57
44.15094851423227,-109.7717656557184,2.2600000000000002,4.03,4.62,234.5,6.3100000000000005
44.153284064117145,-109.74197832196961,2.45,4.05,4.74,232.60000000000002,5.87
44.155614881823226,-109.71218955920342,2.66,4.07,4.86,230.60000000000002,5.86
44.157940967227646,-109.68239937019341,2.9,3.79,4.7700000000000005,226.4,5.91
44.16026232020773,-109.65260775771412,3.25,3.12,4.51,217.60000000000002,5.83
44.16056944115086,-109.9239722204178,2.45,3.79,4.5200000000000005,230.8,5.5200000000000005
44.16292883242345,-109.894185610136,2.23,3.79,4.4,233.20000000000002,5.5600000000000005
44.16528349174289,-109.86439755603305,2.22,3.81,4.41,233.5,5.41
44.16763341898508,-109.83460806088044,2.23,3.81,4.42,233.4,5.43
44.16997861402615,-109.80481712745025,2.23,3.8000000000000003,4.41,233.3,5.65
44.17231907674252,-109.77502475851553,2.44,4.07,4.74,232.8,6.2
