lat,lon,vwind,uwind,speed,wdir,gust
34.87127040132321,-118.27923232966442,8.86,2.2600000000000002,9.14,184.5,13.76
34.87511123662803,-118.25222046221332,8.64,2.94,9.120000000000001,189.0,13.22
34.87894760956237,-118.22520673021785,8.19,3.38,8.86,192.60000000000002,12.07
34.882779519812395,-118.19819113563027,7.96,3.5700000000000003,8.73,194.4,11.17
34.88660696706463,-118.17117368040365,7.44,3.74,8.32,196.9,10.84
34.870288683034154,-118.44598066766747,4.57,1.27,4.74,185.70000000000002,6.4
34.874156784778165,-118.41897481386982,6.55,1.11,6.65,179.70000000000002,8.790000000000001
34.87802042540242,-118.3919670827227,7.66,0.85,7.71,176.5,10.85
34.881879604590665,-118.36495747617407,7.8100000000000005,0.58,7.83,174.4,11.74
34.885734322027005,-118.33794599617299,7.74,0.77,7.7700000000000005,175.8,12.25
34.88958457739617,-118.31093264466917,7.8100000000000005,1.19,7.9,178.8,12.71
34.89343037038309,-118.2839174236133,8.120000000000001,1.87,8.33,183.10000000000002,12.8
34.89727170067331,-118.25690033495691,8.08,2.52,8.47,187.5,12.51
34.90110856795266,-118.22988138065239,7.75,2.9,8.28,190.70000000000002,11.82
34.90494097190749,-118.20286056265299,7.61,3.36,8.32,194.0,11.38
34.90876891222451,-118.1758378829128,7.24,3.59,8.08,196.60000000000002,11.26
34.892443977018345,-118.45069894490602,1.54,2.54,2.97,229.0,6.0
34.89631257717601,-118.42368787460084,3.29,1.83,3.77,199.20000000000002,6.3500000000000005
34.90017671557287,-118.39667492583513,5.45,1.08,5.55,181.4,7.76
34.90403639189286,-118.3696601005581,6.28,0.42,6.3,174.0,9.35
34.907891605820296,-118.34264340071962,6.48,0.39,6.49,173.5,10.39
34.91174235704007,-118.31562482827066,6.66,0.8,6.71,177.0,10.97
34.9155886452373,-118.28860438516283,6.7700000000000005,1.23,6.88,180.5,11.14
34.91943047009769,-118.2615820733488,6.69,1.85,6.94,185.60000000000002,11.02
34.923267831307285,-118.23455789478194,8.24,2.99,8.77,190.10000000000002,10.86
34.92710072855259,-118.20753185141653,6.58,3.14,7.29,195.70000000000002,10.790000000000001
34.9309291615205,-118.18050394520789,6.36,3.33,7.17,197.8,10.6
34.91459757573167,-118.45541910255344,-0.88,3.96,4.0600000000000005,272.7,6.84
34.918466673884964,-118.42840281379245,1.1300000000000001,2.52,2.7600000000000002,236.10000000000002,4.88
