lat,lon,vwind,uwind,speed,wdir,gust
34.87127040132321,-118.27923232966442,3.27,0.43,3.3000000000000003,177.70000000000002,8.540000000000001
34.87511123662803,-118.25222046221332,3.24,0.8200000000000001,3.34,184.4,9.18
34.87894760956237,-118.22520673021785,3.39,1.25,3.61,190.4,9.77
34.882779519812395,-118.19819113563027,3.5,1.7,3.89,196.20000000000002,10.18
34.88660696706463,-118.17117368040365,3.61,2.19,4.22,201.5,10.540000000000001
34.870288683034154,-118.44598066766747,1.67,5.11,5.38,241.9,9.870000000000001
34.874156784778165,-118.41897481386982,2.62,3.24,4.17,221.10000000000002,9.370000000000001
34.87802042540242,-118.3919670827227,2.95,1.01,3.12,189.0,8.57
34.881879604590665,-118.36495747617407,2.96,0.12,2.96,172.5,7.71
34.885734322027005,-118.33794599617299,3.24,0.05,3.24,171.0,7.54
34.88958457739617,-118.31093264466917,3.67,0.19,3.68,173.10000000000002,8.15
34.89343037038309,-118.2839174236133,3.8000000000000003,0.55,3.84,178.4,8.75
34.89727170067331,-118.25690033495691,3.93,0.9400000000000001,4.04,183.60000000000002,9.040000000000001
34.90110856795266,-118.22988138065239,3.93,1.1,4.08,185.8,9.33
34.90494097190749,-118.20286056265299,4.23,1.51,4.49,189.8,9.73
34.90876891222451,-118.1758378829128,4.33,1.95,4.75,194.4,10.08
34.892443977018345,-118.45069894490602,2.63,5.95,6.5,236.20000000000002,10.77
34.89631257717601,-118.42368787460084,2.94,4.68,5.53,228.0,10.32
34.90017671557287,-118.39667492583513,3.3200000000000003,2.92,4.42,211.5,9.67
34.90403639189286,-118.3696601005581,3.6,1.24,3.81,189.20000000000002,8.36
34.907891605820296,-118.34264340071962,3.69,0.37,3.71,175.8,7.71
34.91174235704007,-118.31562482827066,4.2,0.3,4.21,174.3,8.28
34.9155886452373,-118.28860438516283,4.41,0.46,4.44,176.10000000000002,8.96
34.91943047009769,-118.2615820733488,4.51,0.8300000000000001,4.59,180.60000000000002,9.21
34.923267831307285,-118.23455789478194,4.8100000000000005,1.21,4.96,184.4,9.56
34.92710072855259,-118.20753185141653,4.72,1.6300000000000001,5.0,189.3,9.790000000000001
34.9309291615205,-118.18050394520789,4.71,1.8,5.04,191.10000000000002,10.0
34.91459757573167,-118.45541910255344,4.15,5.44,6.84,222.8,11.02
34.918466673884964,-118.42840281379245,3.8200000000000003,4.94,6.25,222.4,10.94
34.92233130963687,-118.40138464545912,3.67,4.3100000000000005,5.66,219.70000000000002,10.790000000000001
34.92619148267148,-118.37436459950358,4.08,3.2,5.18,208.20000000000002,10.14
34.93004719267332,-118.34734267787695,4.29,1.77,4.64,192.60000000000002,8.870000000000001
34.93389843932741,-118.32031888253111,4.4,0.66,4.45,178.60000000000002,8.22
34.93774522231912,-118.29329321541876,4.58,0.37,4.59,174.8,8.13
34.94158754133431,-118.26626567849362,4.57,0.51,4.6000000000000005,176.60000000000002,8.76
34.9454253960592,-118.23923627371009,4.93,0.89,5.01,180.4,10.02
34.94925878618048,-118.21220500302363,4.8100000000000005,1.28,4.97,185.10000000000002,10.16
34.95308771138523,-118.1851718683904,4.76,1.72,5.0600000000000005,190.0,10.290000000000001
34.93674947560904,-118.46014114172264,5.05,3.95,6.41,208.10000000000002,9.71
34.94061907133976,-118.43311963255651,4.82,4.16,6.37,210.9,10.450000000000001
34.94448420402895,-118.40609624270537,4.18,4.3100000000000005,6.01,216.0,10.65
34.94834487336088,-118.3790709741204,3.92,4.55,6.01,219.4,11.07
34.952201079020234,-118.35204382875371,4.25,3.47,5.49,209.4,10.65
34.95605282069224,-118.32501480855817,4.42,1.82,4.78,192.4,9.16
34.959900098062455,-118.29798391548766,4.41,0.9400000000000001,4.51,182.20000000000002,8.33
34.96374291081687,-118.27095115149693,4.63,0.64,4.67,178.0,8.35
34.96758125864196,-118.24391651854138,4.95,1.02,5.05,181.8,9.22
34.971415141224576,-118.2168800185776,4.94,0.96,5.03,181.20000000000002,10.96
34.97524455825196,-118.1898416535627,6.38,2.85,6.99,194.3,11.290000000000001
34.95889967308581,-118.46486506352737,4.21,0.89,4.3100000000000005,182.0,5.61
34.96276976597563,-118.4378383320058,4.3500000000000005,1.46,4.59,188.60000000000002,6.51
34.96663539518419,-118.4108097186856,4.0600000000000005,2.2600000000000002,4.65,199.20000000000002,7.6000000000000005
34.97049656039594,-118.38377922551906,4.25,3.2600000000000002,5.3500000000000005,207.60000000000002,9.22
34.974353261295796,-118.3567468544593,4.2,4.08,5.8500000000000005,214.3,10.6
34.97820549756912,-118.32971260746035,4.33,3.15,5.36,206.10000000000002,10.43
